date,daily_wod_nc,daily_wod,length_disasters_news,interpolated_news,any_disaster_news,disaster_onset,ln_victims_disaster,year,month,dow,monthyear,daily_wod_nc_nk,daily_wod_nk,any_disaster_news_nk,disaster_onset_nk,ln_victims_disaster_nk,length_disasters_news_nk
2010-02-08,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Monday,2010-02-01,0.65,0.65,0.0,0.0,0.0,0.0
2010-02-09,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Tuesday,2010-02-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2010-02-10,1.1,1.1,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Wednesday,2010-02-01,1.1,1.1,0.0,0.0,0.0,0.0
2010-02-11,1.2166667,1.2166667,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Thursday,2010-02-01,1.2166667,1.2166667,0.0,0.0,0.0,0.0
2010-02-12,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Friday,2010-02-01,0.8,0.8,0.0,0.0,0.0,0.0
2010-02-13,0.9,0.9,0.08888888,0.0,1.0,0.0,0.0,2010.0,Feb,Saturday,2010-02-01,0.9,0.9,1.0,0.0,0.0,0.08888888
2010-02-14,0.81666666,0.81666666,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Sunday,2010-02-01,0.81666666,0.81666666,0.0,0.0,0.0,0.0
2010-02-15,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Monday,2010-02-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2010-02-16,0.56666666,0.56666666,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Tuesday,2010-02-01,0.56666666,0.56666666,0.0,0.0,0.0,0.0
2010-02-17,0.93333334,0.93333334,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Wednesday,2010-02-01,0.93333334,0.93333334,0.0,0.0,0.0,0.0
2010-02-18,0.9166667,0.9166667,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Thursday,2010-02-01,0.9166667,0.9166667,0.0,0.0,0.0,0.0
2010-02-19,1.15,1.15,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Friday,2010-02-01,1.15,1.15,0.0,0.0,0.0,0.0
2010-02-20,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Saturday,2010-02-01,0.6,0.6,0.0,0.0,0.0,0.0
2010-02-21,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Sunday,2010-02-01,0.85,0.85,0.0,0.0,0.0,0.0
2010-02-22,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Monday,2010-02-01,0.75,0.75,0.0,0.0,0.0,0.0
2010-02-23,0.8333333,0.8333333,0.0,0.0,0.0,1.0,0.6931472,2010.0,Feb,Tuesday,2010-02-01,0.8333333,0.8333333,0.0,1.0,0.6931472,0.0
2010-02-24,0.7,0.7,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Wednesday,2010-02-01,0.7,0.7,0.0,0.0,0.0,0.0
2010-02-25,1.1166667,1.1166667,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Thursday,2010-02-01,1.1166667,1.1166667,0.0,0.0,0.0,0.0
2010-02-26,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Friday,2010-02-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2010-02-27,1.3,1.3,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Saturday,2010-02-01,1.3,1.3,0.0,0.0,0.0,0.0
2010-02-28,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2010.0,Feb,Sunday,2010-02-01,0.55,0.55,0.0,0.0,0.0,0.0
2010-03-01,1.0833334,1.0833334,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Monday,2010-03-01,1.0833334,1.0833334,0.0,0.0,0.0,0.0
2010-03-02,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Tuesday,2010-03-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2010-03-03,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Wednesday,2010-03-01,0.85,0.85,0.0,0.0,0.0,0.0
2010-03-04,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Thursday,2010-03-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2010-03-05,0.6,0.6,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Friday,2010-03-01,0.6,0.6,0.0,0.0,0.0,0.0
2010-03-06,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Saturday,2010-03-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2010-03-07,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Sunday,2010-03-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2010-03-08,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Monday,2010-03-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2010-03-09,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Tuesday,2010-03-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2010-03-10,0.68333334,0.68333334,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Wednesday,2010-03-01,0.68333334,0.68333334,0.0,0.0,0.0,0.0
2010-03-11,0.65,0.65,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Thursday,2010-03-01,0.65,0.65,0.0,0.0,0.0,0.0
2010-03-12,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Friday,2010-03-01,0.5,0.5,0.0,0.0,0.0,0.0
2010-03-13,0.69166666,0.69166666,0.0,0.0,0.0,1.0,2.4849067,2010.0,Mar,Saturday,2010-03-01,0.69166666,0.69166666,0.0,1.0,2.4849067,0.0
2010-03-14,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Sunday,2010-03-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2010-03-15,0.8333333,0.93333334,0.23333333,0.0,1.0,0.0,0.0,2010.0,Mar,Monday,2010-03-01,0.8333333,0.93333334,1.0,0.0,0.0,0.23333333
2010-03-16,0.76666665,0.76666665,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Tuesday,2010-03-01,0.76666665,0.76666665,0.0,0.0,0.0,0.0
2010-03-17,0.8,0.88979584,0.061111115,0.0,1.0,0.0,0.0,2010.0,Mar,Wednesday,2010-03-01,0.8,0.88979584,1.0,0.0,0.0,0.061111115
2010-03-18,0.9166667,0.9166667,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Thursday,2010-03-01,0.9166667,0.9166667,0.0,0.0,0.0,0.0
2010-03-19,1.0333333,1.0333333,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Friday,2010-03-01,1.0333333,1.0333333,0.0,0.0,0.0,0.0
2010-03-20,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Saturday,2010-03-01,0.8,0.8,0.0,0.0,0.0,0.0
2010-03-21,1.2,1.2,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Sunday,2010-03-01,1.2,1.2,0.0,0.0,0.0,0.0
2010-03-22,1.5166667,1.5166667,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Monday,2010-03-01,1.5166667,1.5166667,0.0,0.0,0.0,0.0
2010-03-23,1.1333333,1.1333333,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Tuesday,2010-03-01,1.1333333,1.1333333,0.0,0.0,0.0,0.0
2010-03-24,1.0666667,1.0666667,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Wednesday,2010-03-01,1.0666667,1.0666667,0.0,0.0,0.0,0.0
2010-03-25,1.0333333,1.0333333,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Thursday,2010-03-01,1.0333333,1.0333333,0.0,0.0,0.0,0.0
2010-03-26,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Friday,2010-03-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2010-03-27,0.64166665,0.64166665,0.0,0.0,0.0,1.0,0.0,2010.0,Mar,Saturday,2010-03-01,0.64166665,0.64166665,0.0,1.0,0.0,0.0
2010-03-28,1.1333333,1.1333333,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Sunday,2010-03-01,1.1333333,1.1333333,0.0,0.0,0.0,0.0
2010-03-29,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Monday,2010-03-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2010-03-30,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0,2010.0,Mar,Tuesday,2010-03-01,0.6666667,0.6666667,0.0,0.0,0.0,0.0
2010-03-31,0.78333336,0.78333336,0.13333334,0.0,1.0,0.0,0.0,2010.0,Mar,Wednesday,2010-03-01,0.78333336,0.78333336,1.0,0.0,0.0,0.13333334
2010-04-01,0.76666665,0.86437905,0.1388889,0.0,1.0,0.0,0.0,2010.0,Apr,Thursday,2010-04-01,0.76666665,0.86437905,1.0,0.0,0.0,0.1388889
2010-04-02,0.76666665,0.76666665,0.01111111,0.0,1.0,0.0,0.0,2010.0,Apr,Friday,2010-04-01,0.76666665,0.76666665,1.0,0.0,0.0,0.01111111
2010-04-03,0.73333335,0.7765576,0.125,0.0,1.0,0.0,0.0,2010.0,Apr,Saturday,2010-04-01,0.73333335,0.7765576,1.0,0.0,0.0,0.125
2010-04-04,0.6333333,0.6333333,0.0,0.0,0.0,0.0,0.0,2010.0,Apr,Sunday,2010-04-01,0.6333333,0.6333333,0.0,0.0,0.0,0.0
2010-04-05,0.71666664,0.7775157,0.14444444,0.0,1.0,1.0,3.3322046,2010.0,Apr,Monday,2010-04-01,0.71666664,0.7775157,1.0,1.0,3.3322046,0.14444444
2010-04-06,0.33333334,1.0431373,1.15,0.0,1.0,0.0,0.0,2010.0,Apr,Tuesday,2010-04-01,0.33333334,1.0431373,1.0,0.0,0.0,1.15
2010-04-07,0.51666665,0.7586498,0.6666667,0.0,1.0,0.0,0.0,2010.0,Apr,Wednesday,2010-04-01,0.51666665,0.7586498,1.0,0.0,0.0,0.6666667
2010-04-08,0.6666667,0.7530864,0.2777778,0.0,1.0,0.0,0.0,2010.0,Apr,Thursday,2010-04-01,0.6666667,0.7530864,1.0,0.0,0.0,0.2777778
2010-04-09,1.05,1.3567417,0.31666666,0.0,1.0,0.0,0.0,2010.0,Apr,Friday,2010-04-01,1.05,1.3567417,1.0,0.0,0.0,0.31666666
2010-04-10,0.80833334,0.953017,0.29166666,0.0,1.0,0.0,0.0,2010.0,Apr,Saturday,2010-04-01,0.80833334,0.953017,1.0,0.0,0.0,0.29166666
2010-04-11,0.95,1.0020409,0.1,0.0,1.0,0.0,0.0,2010.0,Apr,Sunday,2010-04-01,0.95,1.0020409,1.0,0.0,0.0,0.1
2010-04-12,0.8,0.8214286,0.17222223,0.0,1.0,0.0,0.0,2010.0,Apr,Monday,2010-04-01,0.8,0.8214286,1.0,0.0,0.0,0.17222223
2010-04-13,0.71666664,0.71666664,0.0,0.0,0.0,0.0,0.0,2010.0,Apr,Tuesday,2010-04-01,0.71666664,0.71666664,0.0,0.0,0.0,0.0
2010-04-14,0.6666667,0.6787878,0.01111111,0.0,1.0,0.0,0.0,2010.0,Apr,Wednesday,2010-04-01,0.6666667,0.6787878,1.0,0.0,0.0,0.01111111
2010-04-15,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2010.0,Apr,Thursday,2010-04-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2010-04-16,1.1166667,1.1166667,0.0,0.0,0.0,0.0,0.0,2010.0,Apr,Friday,2010-04-01,1.1166667,1.1166667,0.0,0.0,0.0,0.0
2010-04-17,1.5333333,1.5333333,0.0,0.0,0.0,0.0,0.0,2010.0,Apr,Saturday,2010-04-01,1.5333333,1.5333333,0.0,0.0,0.0,0.0
2010-04-18,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2010.0,Apr,Sunday,2010-04-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2010-04-19,1.15,1.15,0.0,0.0,0.0,0.0,0.0,2010.0,Apr,Monday,2010-04-01,1.15,1.15,0.0,0.0,0.0,0.0
2010-04-20,0.98333335,0.98333335,0.0,0.0,0.0,1.0,2.4849067,2010.0,Apr,Tuesday,2010-04-01,0.98333335,0.98333335,0.0,1.0,2.4849067,0.0
2010-04-21,0.81666666,0.9853261,0.25555554,0.0,1.0,0.0,0.0,2010.0,Apr,Wednesday,2010-04-01,0.81666666,0.9853261,1.0,0.0,0.0,0.25555554
2010-04-22,0.6666667,0.7851852,0.2611111,0.0,1.0,0.0,0.0,2010.0,Apr,Thursday,2010-04-01,0.6666667,0.7851852,1.0,0.0,0.0,0.2611111
2010-04-23,0.7,0.8150327,0.22777778,0.0,1.0,0.0,0.0,2010.0,Apr,Friday,2010-04-01,0.7,0.8150327,1.0,0.0,0.0,0.22777778
2010-04-24,0.5833333,0.80310076,0.5222222,0.0,1.0,1.0,2.5649493,2010.0,Apr,Saturday,2010-04-01,0.5833333,0.80310076,1.0,1.0,2.5649493,0.5222222
2010-04-25,0.41666666,0.71428573,0.6111111,0.0,1.0,0.0,0.0,2010.0,Apr,Sunday,2010-04-01,0.41666666,0.71428573,1.0,0.0,0.0,0.6111111
2010-04-26,0.76666665,1.0266666,0.48333332,0.0,1.0,0.0,0.0,2010.0,Apr,Monday,2010-04-01,0.76666665,1.0266666,1.0,0.0,0.0,0.48333332
2010-04-27,0.81666666,0.8450725,0.03888889,0.0,1.0,0.0,0.0,2010.0,Apr,Tuesday,2010-04-01,0.81666666,0.8450725,1.0,0.0,0.0,0.03888889
2010-04-28,0.5,0.6195652,0.35,0.0,1.0,0.0,0.0,2010.0,Apr,Wednesday,2010-04-01,0.5,0.6195652,1.0,0.0,0.0,0.35
2010-04-29,0.68333334,0.9916667,0.71111107,0.0,1.0,0.0,0.0,2010.0,Apr,Thursday,2010-04-01,0.68333334,0.9916667,1.0,0.0,0.0,0.71111107
2010-04-30,1.3333334,1.3333334,0.0,0.0,0.0,1.0,3.4339871,2010.0,Apr,Friday,2010-04-01,1.3333334,1.3333334,0.0,1.0,3.4339871,0.0
2010-05-01,0.55,1.0624895,0.9,0.0,1.0,0.0,0.0,2010.0,May,Saturday,2010-05-01,0.55,1.0624895,1.0,0.0,0.0,0.9
2010-05-02,0.76666665,1.2587065,0.6944444,0.0,1.0,0.0,0.0,2010.0,May,Sunday,2010-05-01,0.76666665,1.2587065,1.0,0.0,0.0,0.6944444
2010-05-03,1.3,1.3333335,0.16666667,0.0,1.0,0.0,0.0,2010.0,May,Monday,2010-05-01,1.3,1.3333335,1.0,0.0,0.0,0.16666667
2010-05-04,1.2833333,1.4648149,0.23888887,0.0,1.0,0.0,0.0,2010.0,May,Tuesday,2010-05-01,1.2833333,1.4648149,1.0,0.0,0.0,0.23888887
2010-05-05,1.05,1.05,0.06666667,0.0,1.0,0.0,0.0,2010.0,May,Wednesday,2010-05-01,1.05,1.05,1.0,0.0,0.0,0.06666667
2010-05-06,1.0833334,1.0833334,0.061111115,0.0,1.0,0.0,0.0,2010.0,May,Thursday,2010-05-01,1.0833334,1.0833334,1.0,0.0,0.0,0.061111115
2010-05-07,0.93333334,0.93333334,0.07222222,0.0,1.0,0.0,0.0,2010.0,May,Friday,2010-05-01,0.93333334,0.93333334,1.0,0.0,0.0,0.07222222
2010-05-08,0.575,0.82620883,0.5833333,0.0,1.0,0.0,0.0,2010.0,May,Saturday,2010-05-01,0.575,0.82620883,1.0,0.0,0.0,0.5833333
2010-05-09,0.69166666,0.83644783,0.31666666,0.0,1.0,0.0,0.0,2010.0,May,Sunday,2010-05-01,0.69166666,0.83644783,1.0,0.0,0.0,0.31666666
2010-05-10,0.9166667,1.0745704,0.22777778,0.0,1.0,1.0,3.0445225,2010.0,May,Monday,2010-05-01,0.9166667,1.0745704,1.0,1.0,3.0445225,0.22777778
2010-05-11,0.36666667,0.67419356,0.67777777,0.0,1.0,0.0,0.0,2010.0,May,Tuesday,2010-05-01,0.36666667,0.67419356,1.0,0.0,0.0,0.67777777
2010-05-12,0.73333335,0.85,0.37777779,0.0,1.0,1.0,1.7917595,2010.0,May,Wednesday,2010-05-01,0.73333335,0.85,1.0,1.0,1.7917595,0.37777779
2010-05-13,0.53333336,0.61782175,0.37777779,0.0,1.0,0.0,0.0,2010.0,May,Thursday,2010-05-01,0.53333336,0.61782175,1.0,0.0,0.0,0.37777779
2010-05-14,0.3,0.4275,0.68333334,0.0,1.0,0.0,0.0,2010.0,May,Friday,2010-05-01,0.3,0.4275,1.0,0.0,0.0,0.68333334
2010-05-15,0.53333336,0.81666666,0.47777775,0.0,1.0,0.0,0.0,2010.0,May,Saturday,2010-05-01,0.53333336,0.81666666,1.0,0.0,0.0,0.47777775
2010-05-16,0.68333334,0.8474901,0.375,0.0,1.0,0.0,0.0,2010.0,May,Sunday,2010-05-01,0.68333334,0.8474901,1.0,0.0,0.0,0.375
2010-05-17,0.6,0.8093024,0.6166667,0.0,1.0,0.0,0.0,2010.0,May,Monday,2010-05-01,0.6,0.8093024,1.0,0.0,0.0,0.6166667
2010-05-18,0.6666667,0.9743589,0.57777774,0.0,1.0,0.0,0.0,2010.0,May,Tuesday,2010-05-01,0.6666667,0.9743589,1.0,0.0,0.0,0.57777774
2010-05-19,0.6,0.7354839,0.42777777,0.0,1.0,0.0,0.0,2010.0,May,Wednesday,2010-05-01,0.6,0.7354839,1.0,0.0,0.0,0.42777777
2010-05-20,0.36666667,0.5176471,0.47222224,0.0,1.0,0.0,0.0,2010.0,May,Thursday,2010-05-01,0.36666667,0.5176471,1.0,0.0,0.0,0.47222224
2010-05-21,0.96666664,0.96666664,0.0,0.0,0.0,0.0,0.0,2010.0,May,Friday,2010-05-01,0.96666664,0.96666664,0.0,0.0,0.0,0.0
2010-05-22,0.85,0.85,0.0,0.0,0.0,0.0,0.0,2010.0,May,Saturday,2010-05-01,0.85,0.85,0.0,0.0,0.0,0.0
2010-05-23,0.8666667,0.8666667,0.005555555,0.0,1.0,0.0,0.0,2010.0,May,Sunday,2010-05-01,0.8666667,0.8666667,1.0,0.0,0.0,0.005555555
2010-05-24,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2010.0,May,Monday,2010-05-01,1.5,1.5,0.0,0.0,0.0,0.0
2010-05-25,1.2,1.2,0.0,0.0,0.0,0.0,0.0,2010.0,May,Tuesday,2010-05-01,1.2,1.2,0.0,0.0,0.0,0.0
2010-05-26,1.1666666,1.1666666,0.02222222,0.0,1.0,0.0,0.0,2010.0,May,Wednesday,2010-05-01,1.1666666,1.1666666,1.0,0.0,0.0,0.02222222
2010-05-27,1.4166666,1.4166666,0.0,0.0,0.0,0.0,0.0,2010.0,May,Thursday,2010-05-01,1.4166666,1.4166666,0.0,0.0,0.0,0.0
2010-05-28,1.4833333,1.4833333,0.0,0.0,0.0,0.0,0.0,2010.0,May,Friday,2010-05-01,1.4833333,1.4833333,0.0,0.0,0.0,0.0
2010-05-29,0.98333335,0.98333335,0.0,0.0,0.0,0.0,0.0,2010.0,May,Saturday,2010-05-01,0.98333335,0.98333335,0.0,0.0,0.0,0.0
2010-05-30,0.93333334,0.93333334,0.0,0.0,0.0,0.0,0.0,2010.0,May,Sunday,2010-05-01,0.93333334,0.93333334,0.0,0.0,0.0,0.0
2010-05-31,0.9166667,0.9166667,0.0,0.0,0.0,0.0,0.0,2010.0,May,Monday,2010-05-01,0.9166667,0.9166667,0.0,0.0,0.0,0.0
2010-06-01,1.1833333,1.1833333,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Tuesday,2010-06-01,1.1833333,1.1833333,0.0,0.0,0.0,0.0
2010-06-02,1.2166667,1.2166667,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Wednesday,2010-06-01,1.2166667,1.2166667,0.0,0.0,0.0,0.0
2010-06-03,1.2166667,1.2166667,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Thursday,2010-06-01,1.2166667,1.2166667,0.0,0.0,0.0,0.0
2010-06-04,1.6666666,1.6666666,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Friday,2010-06-01,1.6666666,1.6666666,0.0,0.0,0.0,0.0
2010-06-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Saturday,2010-06-01,1.0,1.0,0.0,0.0,0.0,0.0
2010-06-06,1.0166667,1.0166667,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Sunday,2010-06-01,1.0166667,1.0166667,0.0,0.0,0.0,0.0
2010-06-07,1.1,1.1099099,0.02222222,0.0,1.0,1.0,2.6390574,2010.0,Jun,Monday,2010-06-01,1.1,1.1099099,1.0,1.0,2.6390574,0.02222222
2010-06-08,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Tuesday,2010-06-01,1.3333334,1.3333334,0.0,0.0,0.0,0.0
2010-06-09,1.1833333,1.1833333,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Wednesday,2010-06-01,1.1833333,1.1833333,0.0,0.0,0.0,0.0
2010-06-10,1.1666666,1.1666666,0.0,0.0,0.0,1.0,3.0445225,2010.0,Jun,Thursday,2010-06-01,1.1666666,1.1666666,0.0,1.0,3.0445225,0.0
2010-06-11,1.1,1.351087,0.33888888,0.0,1.0,0.0,0.0,2010.0,Jun,Friday,2010-06-01,1.1,1.351087,1.0,0.0,0.0,0.33888888
2010-06-12,1.0666667,1.3037037,0.29444444,0.0,1.0,0.0,0.0,2010.0,Jun,Saturday,2010-06-01,1.0666667,1.3037037,1.0,0.0,0.0,0.29444444
2010-06-13,1.0666667,1.2467157,0.28333333,0.0,1.0,0.0,0.0,2010.0,Jun,Sunday,2010-06-01,1.0666667,1.2467157,1.0,0.0,0.0,0.28333333
2010-06-14,1.2,1.2455446,0.094444446,0.0,1.0,0.0,0.0,2010.0,Jun,Monday,2010-06-01,1.2,1.2455446,1.0,0.0,0.0,0.094444446
2010-06-15,1.15,1.15,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Tuesday,2010-06-01,1.15,1.15,0.0,0.0,0.0,0.0
2010-06-16,1.1333333,1.1333333,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Wednesday,2010-06-01,1.1333333,1.1333333,0.0,0.0,0.0,0.0
2010-06-17,1.3333334,1.3333334,0.0,0.0,0.0,1.0,3.0445225,2010.0,Jun,Thursday,2010-06-01,1.3333334,1.3333334,0.0,1.0,3.0445225,0.0
2010-06-18,1.0833334,1.0833334,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Friday,2010-06-01,1.0833334,1.0833334,0.0,0.0,0.0,0.0
2010-06-19,1.0333333,1.0434524,0.016666668,0.0,1.0,0.0,0.0,2010.0,Jun,Saturday,2010-06-01,1.0333333,1.0434524,1.0,0.0,0.0,0.016666668
2010-06-20,1.05,1.05,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Sunday,2010-06-01,1.05,1.05,0.0,0.0,0.0,0.0
2010-06-21,1.05,1.05,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Monday,2010-06-01,1.05,1.05,0.0,0.0,0.0,0.0
2010-06-22,1.2833333,1.2833333,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Tuesday,2010-06-01,1.2833333,1.2833333,0.0,0.0,0.0,0.0
2010-06-23,1.1666666,1.1666666,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Wednesday,2010-06-01,1.1666666,1.1666666,0.0,0.0,0.0,0.0
2010-06-24,1.2833333,1.2833333,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Thursday,2010-06-01,1.2833333,1.2833333,0.0,0.0,0.0,0.0
2010-06-25,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Friday,2010-06-01,0.95,0.95,0.0,0.0,0.0,0.0
2010-06-26,1.0166667,1.0166667,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Saturday,2010-06-01,1.0166667,1.0166667,0.0,0.0,0.0,0.0
2010-06-27,0.5833333,0.5833333,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Sunday,2010-06-01,0.5833333,0.5833333,0.0,0.0,0.0,0.0
2010-06-28,0.95,0.95,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Monday,2010-06-01,0.95,0.95,0.0,0.0,0.0,0.0
2010-06-29,1.0833334,1.0833334,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Tuesday,2010-06-01,1.0833334,1.0833334,0.0,0.0,0.0,0.0
2010-06-30,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,Jun,Wednesday,2010-06-01,1.0,1.0,0.0,0.0,0.0,0.0
2010-07-01,0.93333334,0.93333334,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Thursday,2010-07-01,0.93333334,0.93333334,0.0,0.0,0.0,0.0
2010-07-02,1.1,1.1,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Friday,2010-07-01,1.1,1.1,0.0,0.0,0.0,0.0
2010-07-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Saturday,2010-07-01,1.0,1.0,0.0,0.0,0.0,0.0
2010-07-04,0.825,0.8320093,0.016666668,0.0,1.0,0.0,0.0,2010.0,Jul,Sunday,2010-07-01,0.825,0.8320093,1.0,0.0,0.0,0.016666668
2010-07-05,0.8666667,0.8666667,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Monday,2010-07-01,0.8666667,0.8666667,0.0,0.0,0.0,0.0
2010-07-06,1.1333333,1.1333333,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Tuesday,2010-07-01,1.1333333,1.1333333,0.0,0.0,0.0,0.0
2010-07-07,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Wednesday,2010-07-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2010-07-08,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Thursday,2010-07-01,0.8,0.8,0.0,0.0,0.0,0.0
2010-07-09,0.8833333,0.8833333,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Friday,2010-07-01,0.8833333,0.8833333,0.0,0.0,0.0,0.0
2010-07-10,0.75,0.75,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Saturday,2010-07-01,0.75,0.75,0.0,0.0,0.0,0.0
2010-07-11,0.78333336,0.78333336,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Sunday,2010-07-01,0.78333336,0.78333336,0.0,0.0,0.0,0.0
2010-07-12,1.2166667,1.2166667,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Monday,2010-07-01,1.2166667,1.2166667,0.0,0.0,0.0,0.0
2010-07-13,0.9166667,0.9166667,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Tuesday,2010-07-01,0.9166667,0.9166667,0.0,0.0,0.0,0.0
2010-07-14,0.8,0.8,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Wednesday,2010-07-01,0.8,0.8,0.0,0.0,0.0,0.0
2010-07-15,0.8333333,0.8333333,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Thursday,2010-07-01,0.8333333,0.8333333,0.0,0.0,0.0,0.0
2010-07-16,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2010.0,Jul,Friday,2010-07-01,0.9,0.9,0.0,0.0,0.0,0.0
